date,coin_symbol,coin_name,coin_rank,market_cap,total_volume,rolling_vol_30d,log_return
2022-08-21,doge,Dogecoin,9,9234800247.43884,597591677.6288222,0.0499388997158162,0.0208503752858733
2022-08-22,doge,Dogecoin,9,9255550221.843851,481542620.7442357,0.0495487778361883,-0.0005931725311456
2022-08-23,doge,Dogecoin,9,9072607016.382734,583158079.7801675,0.0496202843381831,-0.0163364192431876
2022-08-24,doge,Dogecoin,9,9142297929.126097,361487550.9958859,0.0496231809218287,0.0065851923375563
2022-08-25,doge,Dogecoin,9,9008780615.771118,399669534.3482279,0.0467437495836233,-0.0135486007841825
2022-08-26,doge,Dogecoin,9,9196942478.260157,481036165.02384806,0.0468185081109566,0.01804305840214
2022-08-27,doge,Dogecoin,9,8396098648.882668,566061466.2603946,0.0478604619049282,-0.0841852018600683
2022-08-28,doge,Dogecoin,9,8455433465.678763,335854088.033515,0.0474400219610879,0.0019147318712882
2022-08-29,doge,Dogecoin,9,8270352628.344216,243808042.6073137,0.0475857301018604,-0.023807038049699
2022-08-30,doge,Dogecoin,9,8499738683.531084,304864566.27590084,0.0479088602245291,0.0279914386006123
2022-08-31,doge,Dogecoin,9,8196486024.813015,296887635.37576485,0.0482501484556374,-0.0379779521062078
2022-09-01,doge,Dogecoin,9,8122483672.247006,273656559.9443712,0.048222715817523,-0.0056598288869729
2022-09-02,doge,Dogecoin,9,8272635722.907684,303108118.8687515,0.0482051080081076,0.0195669600169088
2022-09-03,doge,Dogecoin,9,8167547569.171126,248591513.726388,0.0482486477834271,-0.0148507696007378
2022-09-04,doge,Dogecoin,9,8322534579.089231,276225702.3087001,0.0482441938122347,0.0181122161256732
2022-09-05,doge,Dogecoin,9,8391551745.900223,233090074.4711702,0.047885569848629,0.0084349105812684
2022-09-06,doge,Dogecoin,9,8330078667.170321,219972072.26630643,0.0478577079485062,-0.0065896878933693
2022-09-07,doge,Dogecoin,9,7855465844.087158,438778365.8032458,0.0490179052596776,-0.0615425339668496
2022-09-08,doge,Dogecoin,9,8145998397.561613,321663514.29008484,0.0493870664996422,0.0346580040095116
2022-09-09,doge,Dogecoin,9,8092761865.44217,268852122.4392712,0.0493736859845243,-0.0022684453146744
2022-09-10,doge,Dogecoin,9,8484992702.152766,474643807.7284111,0.0499256024205946,0.0465778741748166
2022-09-11,doge,Dogecoin,9,8611009374.531961,418794908.7344791,0.0500234498655098,0.0136019839470513
2022-09-12,doge,Dogecoin,9,8445645424.148493,332675348.5558981,0.0498869969008447,-0.0193612749262195
2022-09-13,doge,Dogecoin,9,8455107513.715111,387766691.0881112,0.0498467424932811,0.0028562790487964
2022-09-14,doge,Dogecoin,9,7920691088.683858,449998706.9726192,0.0458560736234709,-0.0663541189123546
2022-09-15,doge,Dogecoin,9,8109779592.933179,357886370.8075104,0.045244689853769,0.0262405744169398
2022-09-16,doge,Dogecoin,9,7828689974.63596,309004227.844802,0.0380578798696223,-0.0418200915579181
2022-09-17,doge,Dogecoin,9,8025509527.525802,238620016.70636025,0.036688931165129,0.0280085508658305
2022-09-18,doge,Dogecoin,9,8261083771.3291,205863083.8620564,0.03552485762334,0.0306213026968582
2022-09-19,doge,Dogecoin,9,7648384735.803882,250542351.116018,0.0340870977154014,-0.0783606271259587
2022-09-20,doge,Dogecoin,9,7795630785.491638,288866040.5013149,0.0340438613313401,0.0191875038750324
2022-09-21,doge,Dogecoin,9,7767664167.330369,278563168.36965275,0.0340330982929304,-0.0034472411067389
2022-09-22,doge,Dogecoin,9,7619289351.188289,379475189.299615,0.034047309213459,-0.0175941321191919
2022-09-23,doge,Dogecoin,9,7928083166.010324,235736292.5000853,0.034968872028276,0.0392708022433034
2022-09-24,doge,Dogecoin,9,8434340930.799788,650660228.5576719,0.0367511498965638,0.0581527438159001
2022-09-25,doge,Dogecoin,9,8417974024.669008,895820729.0909966,0.0365528956452868,-2.5497883932690257e-05
2022-09-26,doge,Dogecoin,9,8117055565.980322,348169164.419361,0.033694260719925,-0.0323552899365635
2022-09-27,doge,Dogecoin,9,8087678345.765852,302358419.17943954,0.0336919829970224,-0.0037769988177438
2022-09-28,doge,Dogecoin,9,8058530115.922772,313033546.81594914,0.0334500915381289,-0.0076627644300715
2022-09-29,doge,Dogecoin,9,8061788536.371747,252503709.0811439,0.0330132569256752,0.0027041908218863
2022-09-30,doge,Dogecoin,9,8045086931.134863,213911928.02846697,0.032295566253958,-0.0012351261620033
2022-10-01,doge,Dogecoin,9,8209024026.137049,328232924.7814179,0.0324157071951122,0.015859970692801
2022-10-02,doge,Dogecoin,9,8057050260.997962,324030704.24489325,0.0323505243941175,-0.0169968000066775
2022-10-03,doge,Dogecoin,9,7896588806.545192,190830664.58554545,0.0324930247525302,-0.0224879385019867
2022-10-04,doge,Dogecoin,9,8009759687.677036,187651276.87752545,0.0324731118218897,0.0171189425495144
2022-10-05,doge,Dogecoin,9,8772554762.044304,692656669.2895935,0.0366164530619449,0.0915933145723699
2022-10-06,doge,Dogecoin,9,8557148774.836487,550523065.7098868,0.0368639330534571,-0.0230417199236732
2022-10-07,doge,Dogecoin,9,8662110963.151628,369415330.26572776,0.035130939834587,-0.0177553504090406
2022-10-08,doge,Dogecoin,9,8440488408.511923,317450232.01979256,0.034955597642062,-0.0260123215663976
2022-10-09,doge,Dogecoin,9,8403128638.886028,164891129.92056057,0.0349589782236995,-0.0033508430725146
2022-10-10,doge,Dogecoin,9,8462620126.156707,158892865.10851607,0.0338898485959682,0.0076784542964225
2022-10-11,doge,Dogecoin,9,8133435179.640262,244030702.670895,0.0346106962516876,-0.0427908418907398
2022-10-12,doge,Dogecoin,9,8212902491.791295,281768670.7209836,0.0345746994915553,0.0124785180923177
2022-10-13,doge,Dogecoin,9,8177056888.747869,193764226.16642296,0.034570597817705,-0.0057390029759045
2022-10-14,doge,Dogecoin,9,8132911483.128327,426926210.4409467,0.0323774502358205,-0.0041477946645107
2022-10-15,doge,Dogecoin,9,7995514730.711153,231426625.2343357,0.03212980800344,-0.0169265839031487
2022-10-16,doge,Dogecoin,9,8006729816.920091,177653659.3073275,0.0312119791866169,-0.0013904819788335
2022-10-17,doge,Dogecoin,9,8036025501.704916,159217850.54869464,0.0307770971218085,0.0049192524066468
2022-10-18,doge,Dogecoin,9,8206828159.8726015,171266123.20171484,0.0304605193766122,0.0199358162199887
2022-10-19,doge,Dogecoin,9,8189804714.223617,222137012.4081595,0.0267595627080537,-0.0027037124041715
2022-10-20,doge,Dogecoin,9,8009860918.824814,290797937.35464686,0.0268190731489511,-0.0202169721321028
2022-10-21,doge,Dogecoin,9,8129093656.150864,253745723.78532097,0.0269248459475957,0.0136584750807515
2022-10-22,doge,Dogecoin,9,8115899841.148473,227709937.5047122,0.0267120853703217,-0.0020887610428843
2022-10-23,doge,Dogecoin,9,8161270902.724386,163636240.11819375,0.0257440243960601,0.0058315493057201
2022-10-24,doge,Dogecoin,9,8239241329.588442,188777232.0704536,0.0233889927768471,0.0102522810509002
2022-10-25,doge,Dogecoin,9,8096764917.869359,232530205.190919,0.0235136440548518,-0.0150238251161329
2022-10-26,doge,Dogecoin,9,8567647852.182661,481962213.939937,0.0248960413541541,0.0535625077193349
2022-10-27,doge,Dogecoin,9,9890040388.883816,1460263300.2258794,0.0365802946818551,0.1477680228943825
2022-10-28,doge,Dogecoin,9,10571166183.147974,3037886680.137793,0.037778220874787,0.0597924206914441
2022-10-29,doge,Dogecoin,9,11481459943.722818,3786673893.74213,0.0403293771862021,0.0857396069337381
2022-10-30,doge,Dogecoin,9,16183322186.04796,13935323258.476389,0.0745476597542495,0.3548554490765827
2022-10-31,doge,Dogecoin,9,15958157659.051125,8902350482.952517,0.0749497473579663,-0.0201333797349727
2022-11-01,doge,Dogecoin,9,17350242400.171707,6219458573.127876,0.0752113552553751,0.0753680555895557
2022-11-02,doge,Dogecoin,9,19476760060.06097,9174768571.365591,0.0765018907151656,0.1169677440465446
2022-11-03,doge,Dogecoin,9,17514475423.97134,5667544978.040792,0.080502073221817,-0.108208692481134
2022-11-04,doge,Dogecoin,9,16671815538.703808,3211107642.386261,0.0804182537707879,-0.0431221548520972
2022-11-05,doge,Dogecoin,9,17202035207.194138,3817976766.8554473,0.0800039835619851,0.028264895079042
2022-11-06,doge,Dogecoin,9,17029136095.696274,2316382678.1889896,0.0799310718383659,-0.0132874334226591
2022-11-07,doge,Dogecoin,9,15624594032.088184,1567432194.987663,0.0816957474383684,-0.0811209613636174
2022-11-08,doge,Dogecoin,9,15155921800.751513,1632109436.3097398,0.0821439305615474,-0.0316692433674443
2022-11-09,doge,Dogecoin,9,12203399129.01615,4215412978.5243134,0.093483377614729,-0.2247122781612747
2022-11-10,doge,Dogecoin,9,10217787604.265656,3287343241.163801,0.0988164429112253,-0.1705376584160371
2022-11-11,doge,Dogecoin,9,12314147541.683048,3054987292.445075,0.1045470397646167,0.1944929514223492
2022-11-12,doge,Dogecoin,9,11704145959.93991,1607036179.0937877,0.1051568059036277,-0.0507635403416744
2022-11-13,doge,Dogecoin,9,12138764773.722662,2311140550.342292,0.105148834410064,0.0280697235293452
2022-11-14,doge,Dogecoin,9,11691228511.358667,1218665499.7363534,0.1053760875836283,-0.0347980668488823
2022-11-15,doge,Dogecoin,9,11883386302.534946,1535609620.1913743,0.1053437887373169,0.0104978542106417
2022-11-16,doge,Dogecoin,9,11979702699.505384,811355066.4870471,0.1053362209589368,0.0085410092735389
2022-11-17,doge,Dogecoin,9,11771080466.55884,893959272.9131413,0.1054499070757731,-0.0147693334604586
2022-11-18,doge,Dogecoin,9,11636529057.669258,593843979.8312361,0.105524531966759,-0.014012587014422
2022-11-19,doge,Dogecoin,9,11642131298.739378,445190439.1407985,0.1053773556900301,0.0002939083539357
2022-11-20,doge,Dogecoin,9,11630176833.700191,313829605.3529174,0.1054023244674644,-0.0003633837032768
2022-11-21,doge,Dogecoin,9,10657646234.1969,629718361.3437527,0.1069766953338673,-0.0888508857307748
2022-11-22,doge,Dogecoin,9,10271252231.672188,863184861.4500775,0.1072654308727256,-0.034128303216478
2022-11-23,doge,Dogecoin,9,10809596873.37504,716889521.0609592,0.1074983001924101,0.0463709614366609
2022-11-24,doge,Dogecoin,9,11296925339.614904,675945665.4237949,0.1076009084176312,0.0453150586423101
2022-11-25,doge,Dogecoin,9,11210620792.57008,452911879.282561,0.1073353758000827,-0.0061305073144621
2022-11-26,doge,Dogecoin,9,12349962335.600937,1404669778.470091,0.1053513013704925,0.093455644529091
2022-11-27,doge,Dogecoin,9,12245454607.301529,1181965804.9418733,0.1048924563500613,-0.0038902385968322
2022-11-28,doge,Dogecoin,9,13771779865.325657,2700157365.543718,0.105412065599381,0.1034666972535052
2022-11-29,doge,Dogecoin,9,13062801103.642529,1932188536.313403,0.0824241596074238,-0.039106896754161
2022-11-30,doge,Dogecoin,9,14052919227.453045,1853186882.3917403,0.0836195816890688,0.0710608589557182
2022-12-01,doge,Dogecoin,9,14807108805.482206,1874725655.9809432,0.0828888133768023,0.0491393395469215
2022-12-02,doge,Dogecoin,9,13988085810.360266,1252162118.6893582,0.0799912625158027,-0.0530217933122307
2022-12-03,doge,Dogecoin,9,14073191533.625525,1044631390.3076216,0.0778985799527258,0.0054828585818449
2022-12-04,doge,Dogecoin,9,13816546600.857424,876240863.1829278,0.0776716240450435,-0.0237540258850521
2022-12-05,doge,Dogecoin,9,14369691467.08511,1062095112.9456724,0.0779459300050555,0.0429810333313578
2022-12-06,doge,Dogecoin,9,13979022125.526585,1404188538.2150364,0.078031656237708,-0.0272782431574407
2022-12-07,doge,Dogecoin,9,13761039628.275936,745835660.1453204,0.0767731913077481,-0.0135362960436982
2022-12-08,doge,Dogecoin,9,13176366605.325483,860167087.7309632,0.0769812334119241,-0.0453589403795713
2022-12-09,doge,Dogecoin,9,13546283235.928226,659285430.6587769,0.0649735641832518,0.0269858462312981
2022-12-10,doge,Dogecoin,9,13305920985.178713,569868910.5932941,0.0562526412800672,-0.0170867045033213
2022-12-11,doge,Dogecoin,9,13219648676.063393,310835329.3556648,0.0439761136878673,-0.004789380990779
2022-12-12,doge,Dogecoin,9,12754643414.96706,395111311.8756241,0.0434591675931841,-0.0364712917727731
2022-12-13,doge,Dogecoin,9,12407843288.795214,1005013158.590227,0.0435349342317173,-0.0283831684916338
2022-12-14,doge,Dogecoin,9,12499023447.730042,990240810.9053988,0.0430282982067956,0.0068054131779677
2022-12-15,doge,Dogecoin,9,12154305342.60287,720250506.0041391,0.0433364471964772,-0.027908807279311
2022-12-16,doge,Dogecoin,9,11617609255.012592,531350811.12410754,0.0441455708748314,-0.0463580788732262
2022-12-17,doge,Dogecoin,9,10433548970.328838,861530985.1983918,0.0480876465966366,-0.1060466903537626
2022-12-18,doge,Dogecoin,9,10907318050.704346,678472327.6531316,0.0488298443932174,0.0437252322267944
2022-12-19,doge,Dogecoin,9,10851056655.957146,343265209.93623155,0.0488320093201637,-0.0059732222209958
2022-12-20,doge,Dogecoin,9,9830330547.799423,730295387.8399512,0.0519301415686709,-0.0993253768313184
2022-12-21,doge,Dogecoin,9,10303882841.963,585663564.3617088,0.0503760658538087,0.0482960163779551
2022-12-22,doge,Dogecoin,9,10126589197.285011,466317120.9026215,0.0500925193248079,-0.0175667600339282
2022-12-23,doge,Dogecoin,9,10594647210.421885,760263580.0414344,0.0500351836143064,0.0445663848678781
2022-12-24,doge,Dogecoin,9,10615071683.79033,531061748.0435455,0.049287100534816,0.0037171884075051
2022-12-25,doge,Dogecoin,9,10690886550.79244,213562358.03691903,0.0492946286126195,0.0043756175347184
2022-12-26,doge,Dogecoin,9,10436451548.44752,537921732.4249119,0.046000493830466,-0.0216756368966337
2022-12-27,doge,Dogecoin,9,10392907088.314535,331696408.8498151,0.0460003090777737,-0.0040443167404249
2022-12-28,doge,Dogecoin,9,10121039937.584255,371085799.7728064,0.041266027725938,-0.0274576353589126
2022-12-29,doge,Dogecoin,9,9666873796.74442,642446112.7743567,0.041443992821278,-0.0457022507143789
2022-12-30,doge,Dogecoin,9,9782541118.567251,368430088.04735845,0.0387298064619213,0.0100739794135158
2022-12-31,doge,Dogecoin,9,9407880206.190462,544951268.7817347,0.0372234274532848,-0.0386371103379969
2023-01-01,doge,Dogecoin,9,9675397665.427988,379761023.5052456,0.0373118799721962,0.0278572788714939
2023-01-02,doge,Dogecoin,9,9642542404.974634,238805279.3845756,0.0372230074202765,-0.0010280150848647
2023-01-03,doge,Dogecoin,9,9837024174.334692,494743006.2692899,0.0375292847571356,0.0163717990815781
2023-01-04,doge,Dogecoin,9,9697413277.281887,361190005.73493904,0.0361023227138881,-0.0124218600075209
2023-01-05,doge,Dogecoin,9,10031834935.00088,417433286.7541576,0.037159637704722,0.0377201952992192
2023-01-06,doge,Dogecoin,9,9842815302.005972,553994284.0084013,0.037230597656633,-0.0237475122381836
2023-01-07,doge,Dogecoin,9,9990718873.37009,417136864.9340026,0.0369518405710452,0.0147542131365314
2023-01-08,doge,Dogecoin,9,9950401473.714249,232768645.85840505,0.0363314500165027,-0.003776315491045
2023-01-09,doge,Dogecoin,9,10112409623.21956,333651622.8879676,0.0365770779790523,0.0141021146376023
2023-01-10,doge,Dogecoin,9,10460925447.221182,1123978233.5837915,0.0374433294707035,0.034652546087559
2023-01-11,doge,Dogecoin,9,10669415549.954388,674692124.9641457,0.0374353114072913,0.0221617036278041
2023-01-12,doge,Dogecoin,9,10785447878.93371,544151468.6432554,0.0372807553415824,0.0084649256256845
2023-01-13,doge,Dogecoin,9,11085178367.854136,983751658.170035,0.0376310607981312,0.0253180549850586
2023-01-14,doge,Dogecoin,9,11623302622.6605,795233432.8657678,0.0385526917940502,0.0486801710369833
2023-01-15,doge,Dogecoin,9,12068323856.612995,1496087121.9835389,0.0382427100250387,0.0376835234913053
2023-01-16,doge,Dogecoin,9,11856733528.917416,681082186.6594719,0.0326712862153846,-0.0163279192988023
2023-01-17,doge,Dogecoin,9,11528291217.020878,723731414.4535168,0.0323261352368945,-0.028859098713426
2023-01-18,doge,Dogecoin,9,11449270580.191711,460367915.1792249,0.0323374872375818,-0.0072506332533794
2023-01-19,doge,Dogecoin,9,11067619777.91007,1370974712.899079,0.0270317067507812,-0.0331833201929208
2023-01-20,doge,Dogecoin,9,11269006542.747513,436877766.13155895,0.0258315260573805,0.0167100533439383
2023-01-21,doge,Dogecoin,9,11923758984.12502,572892110.1084868,0.0273042208823941,0.0564107175451016
2023-01-22,doge,Dogecoin,9,11666628136.564837,929640469.8297528,0.0266564655327046,-0.0205311986228875
2023-01-23,doge,Dogecoin,9,12177828761.441853,1036054578.543725,0.0276701073309319,0.043776839584146
2023-01-24,doge,Dogecoin,9,12249357530.443144,858286765.6487513,0.0276701087666718,0.0046067829623952
2023-01-25,doge,Dogecoin,9,11564376184.194464,703695713.2966729,0.0294477356153773,-0.0560788087954784
2023-01-26,doge,Dogecoin,9,11983399576.263828,688085209.9686229,0.0299641353431006,0.034884043242509
2023-01-27,doge,Dogecoin,9,11936535128.526997,563562892.209055,0.0294025762511113,-0.004374520232929
2023-01-28,doge,Dogecoin,9,12060883629.230118,531062208.8930153,0.0277732705512072,0.0082063911645984
