date,coin_symbol,coin_name,coin_rank,token_group,outcome_realized_vol_30d,driver_sec_event_indicator,control_market_cap,control_total_volume,control_btc_corr_30d
2025-05-02,sol,Solana,7,defi,0.048259153264798,0,78031497674.26257,3739901458.503681,0.887226031349
2025-05-02,trx,TRON,8,defi,0.019096509203360697,0,23229508252.308727,477971321.5590135,0.495081604111
2025-05-02,usdc,USDC,6,stablecoin,4.699703915435634e-05,0,61469063386.18792,9909322889.193735,0.208373372164
2025-05-02,usdt,Tether,3,stablecoin,0.0002718924680077936,0,148729502512.55002,47471860504.16957,0.829267202328
2025-05-02,xrp,XRP,4,defi,0.04231226703376635,0,129560735707.48988,2155611895.0543213,0.88994376745
2025-05-03,bnb,BNB,5,centralized_exchange,0.019338908816952383,0,87726526469.18716,609320858.6024743,0.857330463726
2025-05-03,btc,Bitcoin,1,defi,0.028011186456021714,0,1923251765866.1472,23276376191.483967,1
2025-05-03,doge,Dogecoin,9,defi,0.04671550405265896,0,27035739554.81099,1034181805.0957792,0.923555662892
2025-05-03,eth,Ethereum,2,defi,0.047216297755104025,0,222269022299.2824,11686301446.49476,0.930409931458
2025-05-03,sol,Solana,7,defi,0.046279365264471385,0,76659566565.3345,3193090564.1996865,0.876099214598
2025-05-03,trx,TRON,8,defi,0.018902811822171437,0,23542670098.02349,448831672.8486404,0.46924443975
2025-05-03,usdc,USDC,6,stablecoin,4.779478704253059e-05,0,61520122153.8279,5792030763.152974,0.170160182744
2025-05-03,usdt,Tether,3,stablecoin,0.00026873609653048635,0,148960089669.36575,38099562235.06589,0.824449025916
2025-05-03,xrp,XRP,4,defi,0.041068303227903516,0,129205378828.50716,1739910937.9821632,0.883083463831
2025-05-04,bnb,BNB,5,centralized_exchange,0.019339552390600256,0,87420518611.57309,383958586.5287981,0.856431162914
2025-05-04,btc,Bitcoin,1,defi,0.028140007944391275,0,1904894886394.57,13797554863.642817,1
2025-05-04,doge,Dogecoin,9,defi,0.04705114785707692,0,26198617063.23001,588937633.3899407,0.927141646011
2025-05-04,eth,Ethereum,2,defi,0.047171448854682343,0,221494950784.02625,6704990478.824657,0.927870489212
2025-05-04,sol,Solana,7,defi,0.04628372165297645,0,76050416304.2383,1777312803.7801025,0.879101347071
2025-05-04,trx,TRON,8,defi,0.018786547932478446,0,23315123670.77908,443642871.00258255,0.478100233829
2025-05-04,usdc,USDC,6,stablecoin,4.8150388488878746e-05,0,61504588129.61178,4604513309.510568,0.155531692037
2025-05-04,usdt,Tether,3,stablecoin,0.00026748984611229225,0,149216918792.02405,11548401867.993353,0.838166092139
2025-05-04,xrp,XRP,4,defi,0.04104065267655319,0,128054986434.6052,1214767487.7877498,0.883602792378
2025-05-05,bnb,BNB,5,centralized_exchange,0.019710321826810363,0,85450932663.94621,541509182.9932485,0.859513104618
2025-05-05,btc,Bitcoin,1,defi,0.02840280931160659,0,1872812442453.032,14903122945.616686,1
2025-05-05,doge,Dogecoin,9,defi,0.04635970564302543,0,25438315886.06924,630425272.9600186,0.943732511727
2025-05-05,eth,Ethereum,2,defi,0.047247078680983094,0,218216268630.8664,7479845748.828526,0.925932181989
2025-05-05,sol,Solana,7,defi,0.04594566399046277,0,74610364597.26736,1839075329.597307,0.887684848307
2025-05-05,trx,TRON,8,defi,0.01877679294824069,0,23412059472.79524,420638285.86585385,0.467637609938
2025-05-05,usdc,USDC,6,stablecoin,4.93063530344083e-05,0,61502292587.1267,3043739723.426896,0.120895968983
2025-05-05,usdt,Tether,3,stablecoin,0.00027004846493827224,0,149359909126.67517,15292715843.383814,0.841267933471
2025-05-05,xrp,XRP,4,defi,0.04078254098966764,0,126191990501.91489,1372805879.5778592,0.887218641003
2025-05-06,bnb,BNB,5,centralized_exchange,0.020048836894701254,0,87237859436.31647,712215748.698297,0.844003914864
2025-05-06,btc,Bitcoin,1,defi,0.028372271009806254,0,1882511286487.958,24086456278.20385,1
2025-05-06,doge,Dogecoin,9,defi,0.04632250829875227,0,25451467156.19953,692750494.2443322,0.94363410566
2025-05-06,eth,Ethereum,2,defi,0.047260122506963424,0,219769896301.20087,10545233503.347864,0.926295134791
2025-05-06,sol,Solana,7,defi,0.04574043113863168,0,76081780962.32152,2594552533.4757075,0.88772105969
2025-05-06,trx,TRON,8,defi,0.01877084656714834,0,23572896462.384857,573358254.0901303,0.465873113896
2025-05-06,usdc,USDC,6,stablecoin,4.88910401875972e-05,0,61786628299.92093,9174351526.81525,0.129048437538
2025-05-06,usdt,Tether,3,stablecoin,0.0002709807197311567,0,149346610972.1294,18243951518.9161,0.837259078816
2025-05-06,xrp,XRP,4,defi,0.04078477948108271,0,125040025715.6552,2194829695.4970164,0.890007207588
2025-05-07,bnb,BNB,5,centralized_exchange,0.015225361861011272,0,87972764326.53542,821085162.8042526,0.803727328113
2025-05-07,btc,Bitcoin,1,defi,0.025182500149661006,0,1923643840814.599,23348052607.07188,1
2025-05-07,doge,Dogecoin,9,defi,0.039435894679314853,0,25705289755.411777,858252275.6780319,0.924146232512
2025-05-07,eth,Ethereum,2,defi,0.03926156243953987,0,219305875804.5597,11950393736.527246,0.89658069966
2025-05-07,sol,Solana,7,defi,0.038106488555933994,0,76171920683.02298,3138354742.93678,0.841530906575
2025-05-07,trx,TRON,8,defi,0.01750287637672629,0,23340145894.84995,495935469.8066802,0.331359551729
2025-05-07,usdc,USDC,6,stablecoin,5.0802674655613526e-05,0,60949351180.20576,4838925645.9273205,0.135623764501
2025-05-07,usdt,Tether,3,stablecoin,0.0002543341995212884,0,149419951385.11246,36880618253.22139,0.809581938236
2025-05-07,xrp,XRP,4,defi,0.03503729287692852,0,126104946148.98138,2048616981.349132,0.853555888129
2025-05-08,bnb,BNB,5,centralized_exchange,0.015220595377989567,0,87977963458.44826,717897444.1413444,0.806823542681
2025-05-08,btc,Bitcoin,1,defi,0.025181274377872463,0,1927134557858.269,64376174032.08048,1
2025-05-08,doge,Dogecoin,9,defi,0.03944732412497394,0,25674779020.41389,712638970.1262684,0.92559920614
2025-05-08,eth,Ethereum,2,defi,0.03916558384048376,0,218569578701.4217,47111217119.49919,0.903446050107
2025-05-08,sol,Solana,7,defi,0.0381412974105278,0,76417534983.0677,4811988060.661323,0.842662327459
2025-05-08,trx,TRON,8,defi,0.017503653702481116,0,23623131726.584427,530959654.8780622,0.331465983093
2025-05-08,usdc,USDC,6,stablecoin,5.1856944467356726e-05,0,60947364928.44116,10506838904.66134,0.127143255454
2025-05-08,usdt,Tether,3,stablecoin,0.00024378441413872473,0,149457054005.27136,21362240966.76804,0.824963860849
2025-05-08,xrp,XRP,4,defi,0.03501688924636376,0,124559831965.93011,3559099566.438218,0.861004208939
2025-05-09,bnb,BNB,5,centralized_exchange,0.01669783074880169,0,91592064513.423,1315286906.535402,0.860817770055
2025-05-09,btc,Bitcoin,1,defi,0.02564493928554067,0,2047883753852.6929,50020047720.65604,1
2025-05-09,doge,Dogecoin,9,defi,0.04481924884873812,0,29420458961.44768,2184563689.3913965,0.922643965572
2025-05-09,eth,Ethereum,2,defi,0.0506302079994159,0,264994998215.9445,35992825075.05399,0.863785753591
2025-05-09,sol,Solana,7,defi,0.041523632851045336,0,84778096844.96829,7618036777.599004,0.878523639905
2025-05-09,trx,TRON,8,defi,0.018273074466940268,0,24392804977.27518,867688692.2665831,0.445831491129
2025-05-09,usdc,USDC,6,stablecoin,5.2511527090009334e-05,0,60867341067.19171,13320091803.523188,-0.0115569318271
2025-05-09,usdt,Tether,3,stablecoin,0.00022551657941521794,0,149493872634.72855,47757615632.17068,0.638042616377
2025-05-09,xrp,XRP,4,defi,0.03611680799582307,0,135698075505.87672,4731256282.308641,0.867139394717
2025-05-10,bnb,BNB,5,centralized_exchange,0.017560556153059556,0,97261112461.87196,1717143713.0552378,0.610218538935
2025-05-10,btc,Bitcoin,1,defi,0.022120913368560695,0,2045046445523.524,40800894903.23446,1
2025-05-10,doge,Dogecoin,9,defi,0.03995927433073551,0,30600308505.99836,2680468298.856808,0.876101060914
2025-05-10,eth,Ethereum,2,defi,0.04730445044171055,0,282636716534.08844,44566779461.54657,0.800182887964
2025-05-10,sol,Solana,7,defi,0.03730319097882465,0,89635021353.66832,8703440319.327112,0.802031445633
2025-05-10,trx,TRON,8,defi,0.01735605023707747,0,24680406959.021915,1563904879.579183,0.334335721011
2025-05-10,usdc,USDC,6,stablecoin,5.227452564907875e-05,0,60689997043.40309,10205770996.13306,-0.0714208253244
2025-05-10,usdt,Tether,3,stablecoin,0.0001859778418001186,0,149743084522.3816,77348989322.6802,0.475700943153
2025-05-10,xrp,XRP,4,defi,0.027162601208104594,0,137157723819.54608,6008731144.741504,0.815407178253
2025-05-11,bnb,BNB,5,centralized_exchange,0.01751154147667052,0,96607586360.37282,1549618220.9985394,0.594822995419
2025-05-11,btc,Bitcoin,1,defi,0.020492887674502542,0,2077132539531.3464,21558992540.04244,1
2025-05-11,doge,Dogecoin,9,defi,0.05084488639066883,0,37006177667.7717,3646454138.724175,0.707461096433
2025-05-11,eth,Ethereum,2,defi,0.046099158713536356,0,312095621694.1442,29947910159.02891,0.741587604912
2025-05-11,sol,Solana,7,defi,0.035301430424099854,0,92013963177.5248,4641291512.67865,0.776003433246
2025-05-11,trx,TRON,8,defi,0.017535846632832905,0,25207280710.36169,1114140257.549258,0.313039212807
2025-05-11,usdc,USDC,6,stablecoin,5.2518848540630726e-05,0,60800003218.424,11482487539.764992,-0.0155689714188
2025-05-11,usdt,Tether,3,stablecoin,0.00017322602101662324,0,149889745922.2353,42662958720.93326,0.390131726889
2025-05-11,xrp,XRP,4,defi,0.02711051151700963,0,144193513526.4072,4343182682.254746,0.773660656479
2025-05-12,bnb,BNB,5,centralized_exchange,0.017841349186118516,0,94954778272.58716,1186159482.5022006,0.605423400392
2025-05-12,btc,Bitcoin,1,defi,0.0193597879300835,0,2065659960471.3647,27389436049.454792,1
2025-05-12,doge,Dogecoin,9,defi,0.052934442178960824,0,34547740638.35008,3947378387.203857,0.727058759767
2025-05-12,eth,Ethereum,2,defi,0.04685035208090953,0,302727255563.5134,26138286410.23315,0.780063399701
2025-05-12,sol,Solana,7,defi,0.03431850965126333,0,89780630397.80266,4733142340.016698,0.754333825955
2025-05-12,trx,TRON,8,defi,0.0168969599630377,0,25147523494.9519,1156470055.2530105,0.2470037329
2025-05-12,usdc,USDC,6,stablecoin,5.306241945774591e-05,0,60801300532.30528,6017315896.781787,-0.0856167746016
2025-05-12,usdt,Tether,3,stablecoin,0.00017302241894543086,0,149905101863.97977,67722115427.44655,0.363606407534
2025-05-12,xrp,XRP,4,defi,0.028239642663660285,0,138618419781.15787,3957902320.317386,0.778215174686
2025-05-13,bnb,BNB,5,centralized_exchange,0.017765795657823963,0,96431520974.649,1968342045.487355,0.562206484515
2025-05-13,btc,Bitcoin,1,defi,0.019426222916736548,0,2044347271866.171,43090605819.36596,1
2025-05-13,doge,Dogecoin,9,defi,0.052574801921967874,0,34561842710.43985,5064612800.031126,0.718471408353
2025-05-13,eth,Ethereum,2,defi,0.04659173800222348,0,300976824863.0343,31524626114.978752,0.775985139776
2025-05-13,sol,Solana,7,defi,0.03141386450818236,0,90653796121.97775,8002629811.569619,0.758335481794
2025-05-13,trx,TRON,8,defi,0.01732960182611894,0,25803014489.943336,2343517899.648751,0.185188254369
2025-05-13,usdc,USDC,6,stablecoin,5.3174025971823185e-05,0,60886438189.638725,15733243978.45645,-0.0675867022846
2025-05-13,usdt,Tether,3,stablecoin,0.00016317839881759832,0,150062819973.57834,67380623655.12605,0.357407750087
2025-05-13,xrp,XRP,4,defi,0.028795887470366068,0,148849179940.72635,10787624520.70423,0.634299833067
2025-05-14,bnb,BNB,5,centralized_exchange,0.017090288860130816,0,97186035699.10748,1513422041.332075,0.529871623585
2025-05-14,btc,Bitcoin,1,defi,0.018800810556187725,0,2069356072124.024,33861432519.50822,1
2025-05-14,doge,Dogecoin,9,defi,0.05223316138791914,0,35890356994.59683,3014744188.00368,0.712884056045
2025-05-14,eth,Ethereum,2,defi,0.046935363587446405,0,322977150438.36176,32279895881.63781,0.759471944837
2025-05-14,sol,Solana,7,defi,0.03152237066669861,0,95581040460.8069,6287498118.264789,0.731559271911
2025-05-14,trx,TRON,8,defi,0.016485223048383776,0,25716737206.336067,1221869495.8942285,0.285463723199
2025-05-14,usdc,USDC,6,stablecoin,5.142805313380275e-05,0,60861380673.33633,10836912043.758236,-0.140825658815
2025-05-14,usdt,Tether,3,stablecoin,0.00016003335432242293,0,150076010701.81958,84560072234.8274,0.322925969553
2025-05-14,xrp,XRP,4,defi,0.028540424814208883,0,151577986548.9196,6137110174.707251,0.624194757399
2025-05-15,bnb,BNB,5,centralized_exchange,0.017761181140976693,0,95059799661.72646,1223304236.5479276,0.541429961792
2025-05-15,btc,Bitcoin,1,defi,0.01893509108921414,0,2057798367292.564,28398245846.798244,1
2025-05-15,doge,Dogecoin,9,defi,0.05246344574200656,0,34731729857.53937,2454948301.1486807,0.730484869661
2025-05-15,eth,Ethereum,2,defi,0.04764560349972912,0,314022060127.0501,28150234190.931705,0.764377935692
2025-05-15,sol,Solana,7,defi,0.033040502986682686,0,91672812384.26956,5807895946.602451,0.730882912697
2025-05-15,trx,TRON,8,defi,0.016476332999744343,0,26092114024.951744,1228515592.8005478,0.27194230821
2025-05-15,usdc,USDC,6,stablecoin,5.239162261920086e-05,0,60631968614.49602,11541407021.06087,-0.112499547215
2025-05-15,usdt,Tether,3,stablecoin,0.00015523337453148372,0,150363832522.01163,68975302358.08977,0.317779328464
2025-05-15,xrp,XRP,4,defi,0.02878415444420309,0,149428679555.88635,4956660171.954109,0.631323500997
2025-05-16,bnb,BNB,5,centralized_exchange,0.017641036892982697,0,94940045438.48772,1206761924.2527664,0.53328211351
2025-05-16,btc,Bitcoin,1,defi,0.018692943516992685,0,2060142559914.034,31823340473.339912,1
2025-05-16,doge,Dogecoin,9,defi,0.0535679311310755,0,32661581229.673782,2678224342.760629,0.712692575742
2025-05-16,eth,Ethereum,2,defi,0.04772450566749155,0,306933361055.9317,26211434557.7159,0.757433089272
2025-05-16,sol,Solana,7,defi,0.033967852315738685,0,87703070136.71524,5419257075.786196,0.705278728729
2025-05-16,trx,TRON,8,defi,0.0165080419407459,0,25888362662.419144,1263351667.3329585,0.265360545676
2025-05-16,usdc,USDC,6,stablecoin,5.314975852751762e-05,0,60575195332.76094,6496149165.812416,-0.102706936382
2025-05-16,usdt,Tether,3,stablecoin,0.00015537462122609008,0,150686295171.93018,71589627196.964,0.326110873291
2025-05-16,xrp,XRP,4,defi,0.031744443872370666,0,139404660869.70312,5285627666.563696,0.581379510379
2025-05-17,bnb,BNB,5,centralized_exchange,0.017725805413960117,0,94455033828.49246,900231018.9448881,0.53767827605
2025-05-17,btc,Bitcoin,1,defi,0.01875719318812278,0,2057725640290.077,25887953182.14765,1
2025-05-17,doge,Dogecoin,9,defi,0.053571385256215326,0,33231331928.635384,1958996831.8259764,0.70850276521
2025-05-17,eth,Ethereum,2,defi,0.04762750361281071,0,307619694635.7725,21130441534.96637,0.759856812641
2025-05-17,sol,Solana,7,defi,0.033580512284110714,0,87324065441.59238,4389549581.69855,0.720743640553
2025-05-17,trx,TRON,8,defi,0.016349263361222326,0,25843335116.15495,890233046.1102557,0.26972753709
2025-05-17,usdc,USDC,6,stablecoin,5.049574446439651e-05,0,60805371271.162575,6465464447.318953,-0.102144931119
2025-05-17,usdt,Tether,3,stablecoin,0.00015576549238236541,0,151086450912.1188,55613506367.74495,0.317530830903
2025-05-17,xrp,XRP,4,defi,0.03172372653349108,0,139986244266.36224,3668091279.885704,0.57939099369
2025-05-18,bnb,BNB,5,centralized_exchange,0.017866808393839684,0,93330577215.08232,679492837.9963502,0.543765141392
2025-05-18,btc,Bitcoin,1,defi,0.01884114319293311,0,2050318521477.805,18950056010.479057,1
2025-05-18,doge,Dogecoin,9,defi,0.05426062048859026,0,32078446831.646065,1513815302.0764408,0.712575969959
2025-05-18,eth,Ethereum,2,defi,0.048243944762342034,0,298789831687.0011,17185510890.702347,0.764557053909
2025-05-18,sol,Solana,7,defi,0.033624200049475576,0,86258046849.37544,3269429713.771272,0.724055164012
2025-05-18,trx,TRON,8,defi,0.01652041667643954,0,25581930997.45842,723789874.9540437,0.281278542484
2025-05-18,usdc,USDC,6,stablecoin,5.048844771187252e-05,0,60894170790.31834,3154936260.3220906,-0.102895393285
2025-05-18,usdt,Tether,3,stablecoin,0.00015645908410403785,0,151256967601.13028,45710751023.8628,0.305573699731
2025-05-18,xrp,XRP,4,defi,0.03184397543000897,0,137901408638.97586,2378581122.524433,0.58777903335
2025-05-19,bnb,BNB,5,centralized_exchange,0.018011933908563406,0,94612727897.71043,835970956.2085127,0.557841699842
2025-05-19,btc,Bitcoin,1,defi,0.019049506602216278,0,2104889720872.8303,30744060179.802963,1
2025-05-19,doge,Dogecoin,9,defi,0.05535912209604244,0,34393197336.04474,2570476559.8316875,0.72900237608
2025-05-19,eth,Ethereum,2,defi,0.04832407269255308,0,296863390804.2497,24797434472.364086,0.735596941245
2025-05-19,sol,Solana,7,defi,0.03388065337454755,0,89156663000.20357,4719647862.73409,0.729383584414
2025-05-19,trx,TRON,8,defi,0.015291419404561133,0,25309127759.80196,825096470.3253044,0.213594797761
2025-05-19,usdc,USDC,6,stablecoin,4.7522469091318764e-05,0,60855229769.99764,8272700126.601007,-0.178967190037
2025-05-19,usdt,Tether,3,stablecoin,0.00015312838303570769,0,151335913569.9966,60816959758.51789,0.28094942706
2025-05-19,xrp,XRP,4,defi,0.03209045333855585,0,141620424382.77466,2871045382.6763167,0.596936029571
2025-05-20,bnb,BNB,5,centralized_exchange,0.01800619524358565,0,94981431402.74107,825481514.59589,0.555592265401
2025-05-20,btc,Bitcoin,1,defi,0.019161829936930084,0,2098485415895.0496,43339734153.75087,1
2025-05-20,doge,Dogecoin,9,defi,0.05577473935075142,0,33514267920.599342,2376793956.561148,0.733853909003
2025-05-20,eth,Ethereum,2,defi,0.04835847622980131,0,305077067863.0779,25363871274.82505,0.726596503174
2025-05-20,sol,Solana,7,defi,0.033925358389968484,0,86660180885.53973,4917489419.353307,0.743854533712
2025-05-20,trx,TRON,8,defi,0.01506597145815655,0,25296678869.019627,839949133.7371085,0.219644874794
2025-05-20,usdc,USDC,6,stablecoin,4.7410637796107115e-05,0,60617499885.70176,11593770086.682932,-0.17548000696
2025-05-20,usdt,Tether,3,stablecoin,0.00015333863426476984,0,151397243586.7935,76624511173.92236,0.287070161592
2025-05-20,xrp,XRP,4,defi,0.03229060964623996,0,139572032487.0291,3326769717.093891,0.602135349023
2025-05-21,bnb,BNB,5,centralized_exchange,0.018013285546699835,0,94965618935.81248,763647929.5303316,0.554122518369
2025-05-21,btc,Bitcoin,1,defi,0.01911508024030775,0,2121778617273.821,36393687094.25122,1
2025-05-21,doge,Dogecoin,9,defi,0.05555786629420095,0,33775168048.661053,1922612443.9864995,0.731026675373
2025-05-21,eth,Ethereum,2,defi,0.04804705216244722,0,304737250158.37354,22871462735.4168,0.720806219728
2025-05-21,sol,Solana,7,defi,0.03371119234100388,0,87567636791.65742,4723025924.716064,0.742169951812
2025-05-21,trx,TRON,8,defi,0.015093101557834235,0,25510963937.07823,980626421.6165088,0.219551098066
2025-05-21,usdc,USDC,6,stablecoin,4.445272231302264e-05,0,60660002910.37936,11574159527.551697,-0.160956340004
2025-05-21,usdt,Tether,3,stablecoin,0.00015298802529382978,0,151623683545.6729,68055988276.71813,0.29331348591
2025-05-21,xrp,XRP,4,defi,0.03235570142261096,0,138242427979.4986,2736702822.998838,0.595281547748
2025-05-22,bnb,BNB,5,centralized_exchange,0.018975313023844493,0,98432365398.04092,1565136776.7436197,0.580026963916
2025-05-22,btc,Bitcoin,1,defi,0.01908071945612539,0,2178838967665.505,60722883113.84,1
2025-05-22,doge,Dogecoin,9,defi,0.05564877305038931,0,34975336540.52911,3004714773.9630966,0.735970369808
2025-05-22,eth,Ethereum,2,defi,0.047892022116552274,0,308934701949.7151,32697477527.54695,0.738655061583
2025-05-22,sol,Solana,7,defi,0.03388872151211537,0,90506196649.11792,6215139156.977671,0.783256764898
2025-05-22,trx,TRON,8,defi,0.015079495871022487,0,25487870862.51761,967479585.4507858,0.197573140907
2025-05-22,usdc,USDC,6,stablecoin,4.4179017867641054e-05,0,61178036077.03935,15339959266.928137,-0.154985243491
2025-05-22,usdt,Tether,3,stablecoin,0.00015397793112643094,0,151965145889.9434,103794013661.46912,0.308148611383
2025-05-22,xrp,XRP,4,defi,0.03247300302790805,0,141104708088.64645,3857208347.067667,0.611884070528
2025-05-23,bnb,BNB,5,centralized_exchange,0.018258540907065086,0,100085321215.1117,1382711893.5086522,0.531437215056
2025-05-23,btc,Bitcoin,1,defi,0.015478490080341996,0,2214712145787.249,52218408239.45193,1
2025-05-23,doge,Dogecoin,9,defi,0.05260042739242976,0,36543465183.708496,2941230875.165313,0.707721876232
2025-05-23,eth,Ethereum,2,defi,0.04476745377782828,0,320733890913.39886,29592612076.50553,0.69940339595
2025-05-23,sol,Solana,7,defi,0.03076667041486073,0,93401318404.666,5820960214.759074,0.727237427077
2025-05-23,trx,TRON,8,defi,0.01551499814315074,0,26083409139.3986,1189322113.465057,0.225938215872
2025-05-23,usdc,USDC,6,stablecoin,4.4024950363909684e-05,0,61212203672.456055,14242101250.72035,-0.258305632397
2025-05-23,usdt,Tether,3,stablecoin,0.00013703464428581195,0,152429358067.93,89700415063.98604,-0.0180879670319
2025-05-23,xrp,XRP,4,defi,0.03042713052900536,0,142497452230.75037,3423292472.9337497,0.53571169178
2025-05-24,bnb,BNB,5,centralized_exchange,0.01997535971042518,0,95613306965.6267,1217926335.781693,0.63309939986
2025-05-24,btc,Bitcoin,1,defi,0.017558490241939895,0,2131595896624.441,49251745837.96465,1
2025-05-24,doge,Dogecoin,9,defi,0.05522647601690237,0,33699141296.707493,3637150461.689047,0.738070078251
2025-05-24,eth,Ethereum,2,defi,0.04637860473110826,0,304038733414.03973,30047329191.503662,0.721282544278
2025-05-24,sol,Solana,7,defi,0.031384662375000885,0,90766229737.02824,8631193319.547667,0.728461666918
2025-05-24,trx,TRON,8,defi,0.016170174506109476,0,25474511484.82332,1084292524.8305993,0.331802375518
2025-05-24,usdc,USDC,6,stablecoin,4.339675268945959e-05,0,61723721871.26919,15193959010.344732,-0.189818846805
2025-05-24,usdt,Tether,3,stablecoin,0.0001377842729600115,0,152504474726.0133,96504410502.0485,0.0361289194351
2025-05-24,xrp,XRP,4,defi,0.03219460385826608,0,135209260273.52768,3803614983.515717,0.600762585631
2025-05-25,bnb,BNB,5,centralized_exchange,0.02011638545156212,0,97476274852.89873,693430871.7905037,0.628892054321
2025-05-25,btc,Bitcoin,1,defi,0.01755686617933911,0,2142540077685.22,27128230116.51716,1
2025-05-25,doge,Dogecoin,9,defi,0.05516327113242165,0,33650993086.40264,1259477163.8986466,0.739649842784
2025-05-25,eth,Ethereum,2,defi,0.046160644910370995,0,305369227833.4215,10744994421.192684,0.722514641179
2025-05-25,sol,Solana,7,defi,0.03138530394782077,0,91595150534.4116,3543822748.1900992,0.729234049456
2025-05-25,trx,TRON,8,defi,0.016154585696419015,0,25660564753.614086,533954273.6540516,0.33154979172
2025-05-25,usdc,USDC,6,stablecoin,4.415574293979958e-05,0,61721143708.71242,4277432002.5400286,-0.184542294104
2025-05-25,usdt,Tether,3,stablecoin,0.0001395040274156723,0,152731781250.04868,44154714943.24946,0.0378738882481
2025-05-25,xrp,XRP,4,defi,0.032256388709120905,0,136856085709.1154,1372961335.218897,0.599854292464
2025-05-26,bnb,BNB,5,centralized_exchange,0.020075780270841257,0,97751564279.60324,768619050.9190482,0.633259337016
2025-05-26,btc,Bitcoin,1,defi,0.017556536622067877,0,2163072841533.6133,29652659665.048733,1
2025-05-26,doge,Dogecoin,9,defi,0.05517160926623967,0,33473634384.5004,1545639564.3810167,0.739364415233
2025-05-26,eth,Ethereum,2,defi,0.04616993778371059,0,307423642894.0653,13814697849.726278,0.721522897407
2025-05-26,sol,Solana,7,defi,0.031327655743520005,0,91110205286.38454,3915382381.155895,0.731959346551
2025-05-26,trx,TRON,8,defi,0.01578426778137229,0,25767617514.08637,563656452.9524626,0.351162515788
2025-05-26,usdc,USDC,6,stablecoin,4.378937204462257e-05,0,61701492712.77306,3841607328.936081,-0.193996300377
2025-05-26,usdt,Tether,3,stablecoin,0.0001356121234683861,0,152785634650.1942,48205519513.85755,0.0330079080742
2025-05-26,xrp,XRP,4,defi,0.03218370705539598,0,137358561276.94504,1905275005.1451297,0.605249877199
2025-05-27,bnb,BNB,5,centralized_exchange,0.0200088289666721,0,98296679430.87682,666132639.4545316,0.642120899482
2025-05-27,btc,Bitcoin,1,defi,0.017520150187833063,0,2173059855839.4187,27950577137.918888,1
2025-05-27,doge,Dogecoin,9,defi,0.0551521897530968,0,33720067287.935783,1143793583.726899,0.739449222652
2025-05-27,eth,Ethereum,2,defi,0.04616581783655745,0,309319360637.7837,13350148034.293625,0.724747986844
2025-05-27,sol,Solana,7,defi,0.031200356925192217,0,90921624705.8187,3202505989.7881603,0.729967889138
2025-05-27,trx,TRON,8,defi,0.014273570785616009,0,26016788974.87524,504722270.438711,0.420043218842
2025-05-27,usdc,USDC,6,stablecoin,4.380343075864844e-05,0,61543750452.91037,7681813485.096442,-0.19266488844
2025-05-27,usdt,Tether,3,stablecoin,0.00012592676531196278,0,152773329685.2376,44371372237.32768,0.00894285321669
2025-05-27,xrp,XRP,4,defi,0.03231724808082555,0,135464456690.66678,1661784737.5361876,0.604602144029
2025-05-28,bnb,BNB,5,centralized_exchange,0.02013073404606424,0,100298731784.8416,1078653384.123821,0.61573618551
2025-05-28,btc,Bitcoin,1,defi,0.01739193716674707,0,2167551887130.008,38978783508.88622,1
2025-05-28,doge,Dogecoin,9,defi,0.05503733184141415,0,33785799788.59822,1456507542.766112,0.738110654227
2025-05-28,eth,Ethereum,2,defi,0.04613504690686391,0,321357595434.52185,26434151855.253853,0.705612773319
2025-05-28,sol,Solana,7,defi,0.031139968586974376,0,91885206177.41884,4151034839.0818906,0.724103738204
2025-05-28,trx,TRON,8,defi,0.013314248443558115,0,26331186935.45824,626090566.1473542,0.384248199859
2025-05-28,usdc,USDC,6,stablecoin,4.040683086873268e-05,0,61392676922.02948,10272658040.83204,-0.266250483186
2025-05-28,usdt,Tether,3,stablecoin,0.00012918367924173705,0,152821712873.4083,69083910035.02612,-0.00794283075074
2025-05-28,xrp,XRP,4,defi,0.03192540234558655,0,136063470027.7747,2048276738.5749948,0.638288399101
2025-05-29,bnb,BNB,5,centralized_exchange,0.020144355951022493,0,100335504950.89148,824780509.8660014,0.615100894808
2025-05-29,btc,Bitcoin,1,defi,0.017575034844783097,0,2143342706888.307,29794278037.284943,1
2025-05-29,doge,Dogecoin,9,defi,0.05528543847188691,0,33036485544.250744,1226851069.773066,0.747231994658
2025-05-29,eth,Ethereum,2,defi,0.0461211974298397,0,323119009777.13904,18008588586.284103,0.707350442055
2025-05-29,sol,Solana,7,defi,0.031639586336074874,0,89626729703.32722,3798038676.2862353,0.739621296784
2025-05-29,trx,TRON,8,defi,0.013645888192657244,0,25963364697.212856,520854075.6189289,0.402807858373
2025-05-29,usdc,USDC,6,stablecoin,3.741217842602862e-05,0,61255011415.83986,8785572366.438305,-0.342827155369
2025-05-29,usdt,Tether,3,stablecoin,0.00013495332082545002,0,152939615248.6882,32911197324.74692,0.0618252766898
2025-05-29,xrp,XRP,4,defi,0.0319749088324896,0,133537852092.5528,2074053702.379202,0.641087307391
2025-05-30,bnb,BNB,5,centralized_exchange,0.020406487321597895,0,98510865071.53928,995474417.0429968,0.627440394519
2025-05-30,btc,Bitcoin,1,defi,0.017971806914794792,0,2101348752694.3137,38279231892.56757,1
